Gaia	214.67520152037	52.70118811717	-18.778	-12.023	0.11500000208616257	0.12399999797344208	0	1	0	0	0	1	2	0	0	1	1
Gaia	214.6400311072	52.73142865303	-32.125	-10.864	0.10999999940395355	0.11400000005960464	0	0	0	0	0	1	3	0	0	1	1
Gaia	214.67198690092	52.70893249595	4.119	-3.277	0.4569999873638153	0.515999972820282	0	0	0	0	0	1	1	0	0	0	0
Gaia	214.47423038365	52.66542513856	-2.696	-7.778	0.035999998450279236	0.03999999910593033	0	1	0	0	0	1	1	0	1	1	1
Gaia	214.46929275103	52.68634540116	0.0	0.0	0.0	0.0	0	0	0	0	0	1	1	0	0	0	0
Gaia	214.67626487852	52.70964095331	-7.397	7.875	0.3869999945163727	0.42500001192092896	0	1	0	0	0	1	1	0	1	1	1
Gaia	214.49941552243	52.63055569486	5.434	-4.146	0.2680000066757202	0.31200000643730164	0	0	0	0	0	1	1	0	1	1	1
Gaia	214.65985859072	52.72788979815	-2.864	-1.775	0.054999999701976776	0.057999998331069946	0	1	0	0	0	1	3	0	1	1	1
Gaia	214.65749069574	52.62946665838	8.384	-8.572	0.32100000977516174	0.3440000116825104	0	0	0	0	0	1	1	0	1	1	1
Gaia	214.46462056162	52.66303421053	-56.781	60.357	0.17299999296665192	0.1940000057220459	0	0	1	0	0	1	2	0	1	1	1
Gaia	214.47521298891	52.64582060472	-2.456	-13.765	0.18000000715255737	0.20200000703334808	0	0	0	0	0	1	5	0	1	1	1
Gaia	214.68808788848	52.70775892214	3.968	-14.755	0.3009999990463257	0.3089999854564667	0	0	0	0	0	1	1	0	0	1	1
Gaia	214.66433194533	52.63018408405	-8.251	-2.209	0.19699999690055847	0.20900000631809235	0	0	0	0	0	1	3	0	0	1	1
Gaia	214.57537133646	52.60698234059	-3.498	-23.722	0.257999986410141	0.28999999165534973	0	0	0	0	0	1	1	0	0	0	0
Gaia	214.61912034524	52.75007598316	-23.532	-6.241	0.04600000008940697	0.05000000074505806	0	1	0	0	0	1	2	0	1	1	1
Gaia	214.54069378655	52.75143633004	-9.98	-2.134	0.125	0.13500000536441803	0	0	0	0	0	1	2	0	0	1	1
Gaia	214.66941708551	52.62924841902	0.0	0.0	0.0	0.0	0	0	0	0	0	2	2	0	1	1	1
Gaia	214.46083870513	52.65398608257	-3.661	-3.242	0.014000000432133675	0.017000000923871994	0	1	0	0	0	1	6	0	1	1	1
Gaia	214.48248204719	52.6295974501	0.61	-6.636	1.3170000314712524	1.3370000123977661	0	0	0	0	0	1	1	0	0	0	0
Gaia	214.53952553332	52.60629193905	-11.875	-5.934	0.08100000023841858	0.09000000357627869	0	1	0	0	0	1	2	0	1	1	1
Gaia	214.65711364817	52.61790073568	-1.714	-2.941	0.13300000131130219	0.14499999582767487	0	0	0	0	0	1	4	0	0	1	1
Gaia	214.54774388347	52.75694714329	-43.559	49.363	0.13199999928474426	0.1469999998807907	0	0	0	0	0	1	2	0	1	1	1
Gaia	214.69317297077	52.71764271952	-1.113	2.249	0.03099999949336052	0.032999999821186066	0	1	1	0	0	1	3	0	1	1	1
Gaia	214.44852348939	52.6953782857	0.0	0.0	0.0	0.0	0	1	1	0	0	1	6	0	1	1	1
Gaia	214.70965751607	52.67625371699	0.8	-13.018	0.17100000381469727	0.17499999701976776	0	0	0	0	0	1	4	0	1	1	1
Gaia	214.6851780796	52.63284976225	-14.369	-3.63	0.041999999433755875	0.04699999839067459	0	1	0	0	0	1	4	0	1	1	1
Gaia	214.58889612398	52.76078003653	-3.522	-40.453	0.20399999618530273	0.23000000417232513	0	0	0	0	0	1	2	0	1	0	0
Gaia	214.70975620456	52.69487264259	-5.163	-42.75	0.06199999898672104	0.06800000369548798	0	1	0	0	0	1	2	0	1	1	1
Gaia	214.56837660363	52.76135157888	-2.82	-3.601	0.22100000083446503	0.2529999911785126	0	1	0	0	0	1	2	0	1	1	1
Gaia	214.44924954231	52.65270612918	-3.22	-3.312	0.8980000019073486	1.184000015258789	0	0	0	0	0	1	2	0	0	0	0
Gaia	214.48562960216	52.74151112685	6.655	-4.132	0.5389999747276306	0.7670000195503235	0	0	0	0	0	1	2	0	0	1	1
Gaia	214.68835556276	52.7289331041	-4.753	-11.918	0.11999999731779099	0.12700000405311584	0	0	0	0	0	1	2	0	1	1	1
Gaia	214.59741985268	52.59756084753	-2.779	-6.332	0.5320000052452087	0.7239999771118164	0	0	0	0	0	1	4	0	1	1	1
Gaia	214.71338139748	52.66629373182	-1.46	-10.751	0.10499999672174454	0.1120000034570694	0	1	0	0	0	1	4	0	1	1	1
Gaia	214.7149159558	52.67213034424	-3.67	-30.461	0.45100000500679016	0.4950000047683716	0	0	0	0	0	1	2	0	0	0	0
Gaia	214.66715777347	52.61547355952	-0.988	-12.251	0.03500000014901161	0.039000000804662704	0	1	0	0	0	1	6	0	1	1	1
Gaia	214.44679828639	52.7098093536	-5.419	-7.151	0.5720000267028809	0.8420000076293945	0	0	0	0	0	1	1	0	0	0	0
Gaia	214.62951364331	52.75903025101	-9.832	2.285	0.10599999874830246	0.10899999737739563	0	0	0	0	0	1	2	0	1	1	1
Gaia	214.53038222026	52.59983349147	0.0	0.0	0.0	0.0	0	0	0	0	0	1	2	0	0	0	0
Gaia	214.57276212408	52.59448132912	0.0	0.0	0.0	0.0	0	0	0	0	0	1	1	0	1	1	1
Gaia	214.71776370895	52.66809933463	-8.358	-1.149	0.5509999990463257	0.5730000138282776	0	0	0	0	0	1	2	0	1	1	1
Gaia	214.71493732836	52.70399335339	-2.652	-1.918	0.13899999856948853	0.1420000046491623	0	0	0	0	0	1	2	0	1	1	1
Gaia	214.68112319063	52.74048802385	-25.126	-7.716	0.5669999718666077	0.5090000033378601	0	0	0	0	0	1	1	0	1	1	1
Gaia	214.51687398216	52.76017616365	-3.825	-2.527	0.4309999942779541	0.5009999871253967	0	0	0	0	0	1	1	0	0	0	0
Gaia	214.55291721047	52.76732729338	13.559	-29.851	0.5130000114440918	0.7070000171661377	0	0	0	0	0	1	1	0	0	1	1
