GaiaApsis	12	BailerJones	9
GaiaApsis	13	BailerJones	10
GaiaApsis	14	BailerJones	11
GaiaApsis	15	BailerJones	12
GaiaApsis	18	BailerJones	13
GaiaApsis	20	BailerJones	14
GaiaApsis	21	BailerJones	15
GaiaApsis	22	BailerJones	16
GaiaApsis	23	BailerJones	17
GaiaApsis	25	BailerJones	18
GaiaApsis	26	BailerJones	19
GaiaApsis	27	BailerJones	20
GaiaApsis	29	BailerJones	21
GaiaApsis	30	BailerJones	22
GaiaApsis	31	BailerJones	23
GaiaApsis	32	BailerJones	24
GaiaApsis	33	BailerJones	25
GaiaApsis	34	BailerJones	26
GaiaApsis	35	BailerJones	27
GaiaApsis	36	BailerJones	28
GaiaApsis	37	BailerJones	29
GaiaApsis	38	BailerJones	30
GaiaApsis	40	BailerJones	31
GaiaApsis	41	BailerJones	32
GaiaApsis	42	BailerJones	33
GaiaApsis	43	BailerJones	34
GaiaApsis	44	BailerJones	35
GaiaApsis	45	BailerJones	36
GaiaApsis	46	BailerJones	37
GaiaApsis	48	BailerJones	38
GaiaApsis	49	BailerJones	39
GaiaApsis	50	BailerJones	40
GaiaApsis	51	BailerJones	41
GaiaApsis	52	BailerJones	42
GaiaApsis	53	BailerJones	43
GaiaApsis	54	BailerJones	44
GaiaApsis	55	BailerJones	45
GaiaApsis	56	BailerJones	46
GaiaApsis	57	BailerJones	47
GaiaApsis	58	BailerJones	48
GaiaApsis	60	BailerJones	49
GaiaApsis	61	BailerJones	50
GaiaApsis	62	BailerJones	51
GaiaApsis	63	BailerJones	52
GaiaApsis	64	BailerJones	53
GaiaApsis	65	BailerJones	54
GaiaApsis	67	BailerJones	55
GaiaApsis	68	BailerJones	56
GaiaApsis	69	BailerJones	57
GaiaApsis	70	BailerJones	58
GaiaApsis	71	BailerJones	59
GaiaApsis	72	BailerJones	60
GaiaApsis	73	BailerJones	61
GaiaApsis	74	BailerJones	62
GaiaApsis	75	BailerJones	63
GaiaApsis	76	BailerJones	64
GaiaApsis	77	BailerJones	65
GaiaApsis	78	BailerJones	66
GaiaApsis	79	BailerJones	67
GaiaApsis	80	BailerJones	68
GaiaApsis	83	BailerJones	69
GaiaApsis	84	BailerJones	70
GaiaApsis	85	BailerJones	71
GaiaApsis	86	BailerJones	72
GaiaApsis	87	BailerJones	73
GaiaApsis	88	BailerJones	74
GaiaApsis	90	BailerJones	75
GaiaApsis	91	BailerJones	76
GaiaApsis	92	BailerJones	77
GaiaApsis	93	BailerJones	78
GaiaApsis	94	BailerJones	79
GaiaApsis	96	BailerJones	80
GaiaApsis	97	BailerJones	81
GaiaApsis	98	BailerJones	82
GaiaApsis	99	BailerJones	83
GaiaApsis	100	BailerJones	84
GaiaApsis	101	BailerJones	85
